"","gene_ID","CSDE1_vs_IgG_log2FoldChange","CSDE1_vs_IgG_pvalue","CSDE1_vs_IgG_padj","CSDE1_vs_Capture_log2FoldChange","CSDE1_vs_Capture_pvalue","CSDE1_vs_Capture_padj","GENE_NAME"
"10008","ENSMUSG00000039462.4",-4.33447024775178,4.1307043754138e-06,2.37976343840622e-05,-2.30157153941781,0.0144148282354336,0.0364436120827428,"Col10a1"
"10009","ENSMUSG00000039463.14",-0.26250142569571,0.373222820158269,0.492153700125261,-0.447830418891968,0.124995379968589,0.213472638865677,"Slc9a8"
"10010","ENSMUSG00000039470.15",0.117362968643987,0.649435120455689,0.743811360002105,-0.861637092456301,0.000696673984009534,0.00258478596941161,"Zdhhc2"
"10011","ENSMUSG00000039473.8",-0.422987716946581,0.0749774350169974,0.138921198578087,0.498312337261496,0.0348762247571107,0.0761619367362234,"Ubn1"
"10012","ENSMUSG00000039474.13",0.844223731515634,0.000282909342532252,0.00110841933475128,1.93752141709949,5.32073048353827e-18,1.73249789030592e-16,"Wfs1"
"10013","ENSMUSG00000039476.13",1.79008058971706,0.177792381297652,0.277291980087506,-0.234632648948523,0.827168421916197,0.878972689776295,"Prrx2"
"10014","ENSMUSG00000039477.16",1.29514614169172,2.97479618731406e-20,1.11749925626724e-18,1.78852203923511,2.48205735502013e-37,4.29255428605935e-35,"Tnrc18"
"10015","ENSMUSG00000039478.15",-0.590299912444511,0.0747700885924287,0.138607064827222,-0.945521427590144,0.00371525354046547,0.0113475554654803,"Micu3"
"10016","ENSMUSG00000039480.14",-1.19254192048984,0.40901928073673,0.526669230434364,-2.20900439044498,0.116964405644448,0.202761891924536,"Nt5dc1"
"10017","ENSMUSG00000039481.5",1.23674542562969,0.200424680953808,0.305012888199005,1.39487672555066,0.127033772792443,0.216028119001026,"Nrtn"
"10018","ENSMUSG00000039483.10",0.183487290976636,0.511856192729353,0.624815435839766,0.382986281444932,0.164514057746218,0.265411573229224,"Asb6"
"10019","ENSMUSG00000039485.8",0.605065151232093,2.27393028321414e-05,0.000113194908185325,1.140406986752,8.72011751910167e-16,2.20188972947895e-14,"Tspyl4"
"10020","ENSMUSG00000039488.15",-0.355644530079465,0.530809301036423,0.641915436809796,-0.88795354247491,0.115480880626206,0.200834408845423,"Cntn5"
"10021","ENSMUSG00000039496.8",-3.73285400761923,6.05814601455914e-07,4.05468903756474e-06,-1.33505730652274,0.0730890711439227,0.139536598366377,"Cdnf"
"10022","ENSMUSG00000039497.8",-1.31957057085799,0.00853298661169421,0.0223154174447353,0.276071436992641,0.575882853663193,0.680606756022878,"Dse"
"10023","ENSMUSG00000039501.14",0.941524429697339,5.92447301300325e-05,0.000271518598185939,1.34419881742935,6.36437556264897e-09,6.19276713452659e-08,"Znfx1"
"10024","ENSMUSG00000039508.6",0.410617450080563,0.845139293402086,0.898223561280166,-4.46081468650865,0.0107517465113927,0.0284211992857751,"Calhm4"
"10025","ENSMUSG00000039509.8",1.24463204698443,1.01601534980663e-07,7.68065706913612e-07,0.727235853486969,0.00142539079635297,0.00487323089868383,"Nup133"
"10026","ENSMUSG00000039512.12",0.886541212344952,0.00307606968642118,0.00919610396142745,2.2297596005105,7.6494175564941e-14,1.51763119746374e-12,"Uhrf1bp1"
"10027","ENSMUSG00000039515.11",0.572425979107059,0.0027748040128638,0.00839678229841848,1.34392455166241,1.65823929044344e-12,2.75851566900265e-11,"Ptpa"
"10028","ENSMUSG00000039519.6",-0.640419998696571,0.0767303353684717,0.141553839989416,-0.0335091528953177,0.922828690507258,0.947828662900425,"Cyp7b1"
"10029","ENSMUSG00000039521.13",-2.75430771419734,0.00154374563457757,0.00500612533706605,-0.470620948829532,0.587011938436009,0.690301036333884,"Foxp3"
"10030","ENSMUSG00000039523.16",1.20512198269875,2.1249109397445e-07,1.52760264107436e-06,1.27116693886763,2.34341672099583e-08,2.0683445030956e-07,"Cep104"
"10031","ENSMUSG00000039529.9",0.189711076542743,0.7958234814045,0.859898388607055,-0.462925438833693,0.520343488719244,0.633605900710806,"Atp8b1"
"10032","ENSMUSG00000039530.17",1.06966120937991,2.30658408269701e-07,1.64979708950455e-06,0.0764342299862787,0.708231051412233,0.78906597997381,"Tusc3"
"10033","ENSMUSG00000039531.8",-1.294724205331,8.62519742846053e-07,5.61894524728282e-06,-0.804473089517178,0.00197499722426277,0.0064942868368045,"Zup1"
"10034","ENSMUSG00000039533.8",0.686480930487261,0.00012342043802001,0.000525317731549297,0.641660149224434,0.000266792291423976,0.00109414682022021,"Mmd2"
"10035","ENSMUSG00000039536.16",0.0584343112819032,0.668924701959699,0.760432074682203,0.341151300936519,0.00951238944115511,0.0255765801166406,"Stau1"
"10036","ENSMUSG00000039539.13",-0.530235831715071,0.549527304311362,0.658943913045256,-1.82878949276279,0.0337136489648723,0.0740432026864788,"Sgcz"
"10037","ENSMUSG00000039542.16",2.69997578092049,3.95208321005875e-43,1.68487417225109e-40,1.58894329235047,4.77764195279322e-16,1.24408710623019e-14,"Ncam1"
"10038","ENSMUSG00000039543.16",-1.06856830513107,0.41349294291395,0.531083348244835,-0.627550133952101,0.61964739717764,0.718356800421203,"Cfap70"
"10039","ENSMUSG00000039546.9",1.19221714444093,0.000594637380033906,0.0021471129507153,1.24017373324452,0.000277348349996939,0.00113312902878179,"Ajap1"
"10040","ENSMUSG00000039552.14",-0.929385314926672,0.331642720258568,0.449414129788592,-0.0535588424421789,0.954841011600762,0.970258484481141,"Rsph4a"
"10041","ENSMUSG00000039556.16",-0.0681900348530916,0.879946616889635,0.921518502189134,1.24636568913665,0.00561124476118093,0.0162350598109168,"Ppp1r3f"
"10042","ENSMUSG00000039568.6",-0.0620902869377018,0.722454693479636,0.803643169955624,-0.341366504497945,0.0460542304788313,0.0957315988774724,"Ubald1"
"10043","ENSMUSG00000039577.17",0.606444772971334,0.178932484224646,0.27878550916252,0.74707492753674,0.092771676229544,0.168819770561842,"Nphp4"
"10044","ENSMUSG00000039578.17",-0.592885204845702,0.10556506508857,0.183502633529647,-0.857127203703167,0.0186600548065036,0.0452247755042716,"Ccser1"
"10045","ENSMUSG00000039579.15",1.56005754528513,1.49348774600016e-24,9.21838968339223e-23,1.1563923272908,8.03720385401413e-15,1.79461657797548e-13,"Grin3a"
"10046","ENSMUSG00000039585.15",0.818915215454341,1.38816816320034e-05,7.23362671057098e-05,-0.496729716584096,0.00768543568364075,0.0212888194246755,"Myo9a"
"10047","ENSMUSG00000039599.16",-0.626526058216567,0.0152534470310912,0.0367829075218274,-0.545476213696023,0.0319377208499897,0.0706677487775511,"Fam149b"
"10048","ENSMUSG00000039601.16",0.330463572475041,0.16849127054291,0.266182520819771,0.294393651780927,0.201967055940684,0.312285768345531,"Rcan2"
"10049","ENSMUSG00000039607.15",-0.583815449824595,0.0158783481676369,0.0380847675793693,-1.02429946600644,1.37656823574836e-05,7.41123315645781e-05,"Rbms3"
"10050","ENSMUSG00000039611.2",0.310519569346114,0.155876730498886,0.24996231626309,1.19863361062883,3.70062665284662e-08,3.17008821495254e-07,"Tmem246"
"10051","ENSMUSG00000039615.9",0.915569847108143,5.85338059207443e-07,3.93055578805526e-06,0.982814844537846,4.62169767392468e-08,3.89361037492589e-07,"Stub1"
"10052","ENSMUSG00000039617.8",9.4377614582301,1.1939305397557e-14,2.35345533922597e-13,1.0587124025315,0.00145604006391145,0.00496136179398228,"Gm7488"
"10053","ENSMUSG00000039620.17",0.479204414695765,0.554704982270597,0.663330184930501,0.448617529667168,0.574162988416414,0.679111936489432,"Trmt9b"
"10054","ENSMUSG00000039621.13",1.23323634989976,1.50843037211315e-05,7.81366080293252e-05,1.76690879721703,4.41933155911781e-10,5.17338353395579e-09,"Prex1"
"10055","ENSMUSG00000039623.13",-0.2082003248768,0.559690960657649,0.668159331256579,0.453486897207615,0.199924614527559,0.309807103425124,"Ap5z1"
"10056","ENSMUSG00000039629.14",-0.683391552798726,0.000557500348465708,0.00202618881603357,-0.109899178603673,0.564181062454182,0.670767704579419,"Strip2"
"10057","ENSMUSG00000039630.10",0.530717280790061,0.0229815429490849,0.0519351140708363,0.297539830256374,0.198225364192353,0.307717724793768,"Hnrnpu"
"10058","ENSMUSG00000039632.13",-0.82472834666889,0.138548311727117,0.227749968667639,-0.643474567666957,0.235321688703055,0.351254011135654,"Ccdc151"
"10059","ENSMUSG00000039633.6",0.903490731742989,7.68992940689048e-10,8.14395065783457e-09,1.31984518593679,1.22912295164797e-20,5.25228017473442e-19,"Lonrf1"
"10060","ENSMUSG00000039634.12",0.266465744614106,0.317802617484339,0.435260185560173,-0.762278288667418,0.00175658767725846,0.00586873798059085,"Zfp189"
"10061","ENSMUSG00000039637.15",-0.117079291490389,0.625233850071824,0.72355198153631,0.444976435698643,0.0607194770016334,0.120089486718518,"Coro7"
"10062","ENSMUSG00000039640.7",-0.122202020232893,0.582301518138144,0.688072156149829,0.336876080009136,0.120486168019223,0.207486631544753,"Mrpl12"
"10063","ENSMUSG00000039646.5",0.593554986957163,0.178329910279421,0.27791753083757,0.403700805478215,0.355143864028752,0.478291016410158,"Vasn"
"10064","ENSMUSG00000039648.14",-2.02400024050795,3.56419866260677e-20,1.3226495927714e-18,-0.363441465857513,0.0928199202200569,0.168890796771621,"Kyat1"
"10065","ENSMUSG00000039652.16",0.488247541490819,0.0426734060109862,0.0876415952266861,-0.299159300321135,0.193940704018557,0.302509902422294,"Cpeb3"
"10066","ENSMUSG00000039656.17",1.28462861467442,9.80468736065066e-06,5.28490234329456e-05,0.904245423811374,0.00158272351774097,0.00534730695304598,"Rxrb"
"10067","ENSMUSG00000039660.16",0.314727149777857,0.0908527947223379,0.162631914153881,0.637138001920383,0.000353752878010862,0.00141100908609554,"Spout1"
"10068","ENSMUSG00000039661.14",0.815343769253301,0.000104844988983793,0.00045480793612184,1.11688389706622,5.82533823478418e-08,4.8168741777205e-07,"Dusp26"
"10069","ENSMUSG00000039662.16",-0.625554363101487,0.0146114447587294,0.035524801766184,1.01673399067765,6.30634341711519e-05,0.000298728391531152,"Icmt"
"10070","ENSMUSG00000039670.2",-0.965340583779553,0.0911475979478545,0.163095926362135,-0.968906073273718,0.0750077996680284,0.142270355252385,"Oxld1"
"10071","ENSMUSG00000039671.18",-0.0556812387805002,0.701055040649788,0.786861542529885,-0.156554518290668,0.273679610115972,0.393744672158688,"Zmynd8"
"10072","ENSMUSG00000039672.12",-0.432266940698009,0.439256899080728,0.555878605132397,-0.994093609553844,0.0685358527450062,0.132559532867847,"Kcne2"
"10073","ENSMUSG00000039676.4",-1.63309679910403,0.40689433548604,0.524740552805494,-0.863073003892391,0.654010321539562,0.746430206342963,"Capsl"
"10074","ENSMUSG00000039678.12",-0.666152599095243,0.0023915388177653,0.00738697381756924,0.104602069604075,0.631773908327857,0.728644955756091,"Tbc1d13"
"10075","ENSMUSG00000039680.10",0.89657759077466,0.00168544998889671,0.00541779224907144,-0.0526280449138941,0.843722116633474,0.891539251929229,"Mrps6"
"10076","ENSMUSG00000039682.12",1.32477595172592,0.0542924635508157,0.107183569290842,1.59855609825876,0.0194203804639809,0.0467762993911048,"Lap3"
"10077","ENSMUSG00000039683.16",1.71633755045085,9.90568885022353e-12,1.33326790016371e-10,1.68188748884129,9.61164054115153e-12,1.43485826058949e-10,"Sdk1"
"10078","ENSMUSG00000039684.9",-1.68409040282782,0.220172164047285,0.327986032123746,0.225643348773454,0.86904066960123,0.910611127147117,"Gm5422"
"10079","ENSMUSG00000039686.14",0.261830286625022,0.200860242248707,0.305548913858045,0.606606343371326,0.00282983014437857,0.00893189500804889,"Zer1"
"10080","ENSMUSG00000039693.11",0.701254293720131,0.0477748065999008,0.0963590884133988,0.425598675414082,0.221602962369276,0.335776547655598,"Msantd3"
"10081","ENSMUSG00000039697.16",-0.46689536650569,0.175216822090405,0.274231604419133,-0.973650287000437,0.00388159840140385,0.0117849390351996,"Ncoa7"
"10082","ENSMUSG00000039701.11",-0.833263966495849,0.00521623331007524,0.0145435724776121,-0.975623781320862,0.000779605639212336,0.00285435002557231,"Usp53"
"10083","ENSMUSG00000039703.15",0.150528025570297,0.574183412609778,0.68106240000602,0.127337928955942,0.631467448067598,0.728512351036828,"Nploc4"
"10084","ENSMUSG00000039704.7",0.122674735209238,0.707891525554183,0.792105685555715,-0.874010532938666,0.00714378070548771,0.0200060781993585,"Lmbrd2"
"10085","ENSMUSG00000039706.11",-0.473455054696656,0.101594575243611,0.17789968032915,-1.21677589399565,1.0119926828476e-05,5.59802349485886e-05,"Ldb2"
"10086","ENSMUSG00000039713.16",0.816373886063012,0.00902029372143904,0.0234220997877366,1.10061224791469,0.000333723419275203,0.00133898396195076,"Plekhg5"
"10087","ENSMUSG00000039714.9",-1.5814645135857,0.169624852066047,0.267695104359211,-0.647321148294406,0.569174334923869,0.675084362566276,"Cplx3"
"10088","ENSMUSG00000039715.8",-0.683922880186005,0.000772954884746059,0.002715042909976,0.52225948122027,0.00942887566585229,0.0253818133195894,"Wdr34"
"10089","ENSMUSG00000039716.12",-0.121932112129864,0.599718307018997,0.702163616787649,1.01870641710698,1.06055347729993e-05,5.8349538853128e-05,"Dock3"
"10090","ENSMUSG00000039717.16",-0.971409693841065,0.00548154058089201,0.0151793960617692,-1.22300295604339,0.000400376246555936,0.00157673412499751,"Ralyl"
"10091","ENSMUSG00000039725.6",0.339242728287441,0.0927101770668839,0.165237990141492,0.722858090106135,0.000233201084860412,0.000968738338468406,"Trp53rka"
"10092","ENSMUSG00000039728.15",-2.37042880056962,0.0542812550781801,0.107182676442611,-1.69202383766848,0.165782013175699,0.267057633175476,"Slc6a5"
"10093","ENSMUSG00000039735.15",0.0697547201541174,0.70101747211294,0.786861542529885,-0.808409082457546,7.64346183037281e-06,4.35425550883761e-05,"Fnbp1l"
"10094","ENSMUSG00000039737.11",-2.2031058855462,4.37917405757007e-15,9.16427155517973e-14,-0.540259568767741,0.0522514185029659,0.106347620355053,"Prkrip1"
"10095","ENSMUSG00000039738.16",0.324558784053354,0.0785344962835358,0.144238831569848,0.300784857456324,0.0955377734775051,0.172806952480476,"Slx4"
"10096","ENSMUSG00000039740.6",1.54377326547731,1.35020616901282e-09,1.37054150001899e-08,0.340500323380901,0.17728653655964,0.281899279053804,"Alg2"
"10097","ENSMUSG00000039741.15",1.65497579889185,1.6673104058098e-16,4.19274819743556e-15,1.83751069214534,2.84376291863607e-20,1.15848581832081e-18,"Bahcc1"
"10098","ENSMUSG00000039745.8",-0.897116812537616,0.538023078971712,0.64888415024404,-0.578511635305289,0.685944612435708,0.771882428038267,"Htatip2"
"10099","ENSMUSG00000039747.11",0.745225584077559,0.00464394527108822,0.0131249133883359,1.45748442676542,2.74513152678649e-08,2.39295060147646e-07,"Orai2"
"10100","ENSMUSG00000039748.11",-0.176219241352372,0.837981413638674,0.892561459230967,0.493895681446794,0.565023685434799,0.671377321522007,"Exo1"
"10101","ENSMUSG00000039753.16",-0.828167190034646,0.00036990584917021,0.00140833105441086,-0.71114021350776,0.0020111389423511,0.00659656451801401,"Fbxl5"
"10102","ENSMUSG00000039754.10",-0.085238257400016,0.8579458870171,0.906440456813803,-0.0356344298637209,0.939188939348306,0.958909030138298,"Alkbh4"
"10103","ENSMUSG00000039756.12",-0.0475637428498314,0.873105305168287,0.916658063933625,-0.762179479553173,0.00755513098291038,0.0209658887645645,"Dnttip2"
"10104","ENSMUSG00000039759.10",-0.394086834172848,0.0793489664896412,0.145375300188697,-0.281775401246402,0.194462793351149,0.303059757520469,"Thap3"
"10105","ENSMUSG00000039763.10",-1.04933550923091,0.0106839639067617,0.0271116150043035,-0.371147129928872,0.35057252375225,0.474049974583332,"Dnajc28"
"10106","ENSMUSG00000039765.15",-0.565651826402073,0.107155456848855,0.185959233733278,-0.43356473894576,0.205278250790319,0.316285165026738,"Cc2d2a"
"10107","ENSMUSG00000039768.16",0.788039450045978,0.00012553410194159,0.000533570868720898,0.915506889405073,6.15039850277624e-06,3.5511529245006e-05,"Dnajc11"
"10108","ENSMUSG00000039770.6",-0.800141637161071,0.0333597604989983,0.0711025965139632,-0.758210094974879,0.0424351196599659,0.0894675806332944,"Ypel5"
"10109","ENSMUSG00000039771.13",1.82078332131074,8.15591578216289e-06,4.45646045062921e-05,-0.724504572134911,0.0456921864388919,0.0950662991485378,"Polr2j"
"10110","ENSMUSG00000039774.12",-1.10718362030163,0.14008693012785,0.22972301664762,0.922434653594929,0.2178039623001,0.331296236050898,"Galnt12"
"10111","ENSMUSG00000039781.14",1.40110081827924,8.45174460226454e-09,7.5726970698296e-08,1.6801396021538,5.1894324324657e-13,9.42841182873749e-12,"Cep131"
"10112","ENSMUSG00000039782.14",0.239959625424295,0.219707297206082,0.327356957551834,-0.269610520645675,0.160096130579069,0.259770071320189,"Cpeb2"
"10113","ENSMUSG00000039783.15",-1.44334122777846,0.0454904709512078,0.092371656344433,-2.34853794358937,0.000400989387261018,0.00157880958919008,"Kmo"
"10114","ENSMUSG00000039787.13",0.412276558412435,0.27846233173055,0.394221288538454,-0.185095560968085,0.617884164278241,0.716949802365818,"Cercam"
"10115","ENSMUSG00000039789.7",-0.819233318519675,0.063593047956369,0.121486844011688,-0.311346802592044,0.477242519804698,0.59534699775495,"Zfp597"
"10116","ENSMUSG00000039795.14",-2.19480741766886,7.89036866080021e-26,5.43782850713494e-24,-0.391731816898076,0.0581074379704534,0.115957398256537,"Zfand1"
"10117","ENSMUSG00000039801.7",0.131657704709963,0.413832377525499,0.53148207543768,-0.116847847383919,0.463199207899472,0.581919399617128,"Cplane1"
"10118","ENSMUSG00000039804.15",0.0949764611551132,0.563319344699547,0.671485156839333,-0.163754992992389,0.30635462678486,0.428643948879564,"Ncoa5"
"10119","ENSMUSG00000039809.10",1.53469748315144,1.52617675386896e-14,2.96062140232019e-13,1.51030847428256,1.79212394647383e-14,3.86508425726568e-13,"Gabbr2"
"10120","ENSMUSG00000039810.11",0.442734650892822,0.38657714765632,0.505581242122827,-0.0807214874194105,0.873335761085995,0.913198422432892,"Zc3h10"
"10121","ENSMUSG00000039813.14",0.265184618067002,0.675550684058793,0.765590698576025,-0.223470912921201,0.71674713075179,0.795272979123391,"Tbc1d2"
"10122","ENSMUSG00000039814.15",3.31874379772129,0.00410092538037313,0.0117926531879216,0.860391537996833,0.365628871748292,0.488784983365397,"Xkr5"
"10123","ENSMUSG00000039824.4",0.290640163846377,0.266270711360827,0.380609755556108,-0.543191369565979,0.0303537899247815,0.0677930892910691,"Myl6b"
"10124","ENSMUSG00000039826.13",-1.15168700468329,0.00139157068369444,0.00457091449085943,-0.719180314357194,0.0453744925845571,0.0944911050846416,"Trub2"
"10125","ENSMUSG00000039828.7",0.656569900441564,0.0546399814424714,0.10772855880871,-0.310825522313645,0.350821032812743,0.474316039053264,"Wdr70"
"10126","ENSMUSG00000039830.9",1.76786138593769,5.8361803407284e-18,1.69554450089117e-16,0.4901792028671,0.00807516898193211,0.0222073203985568,"Olig2"
"10127","ENSMUSG00000039831.16",-0.0387656775450771,0.829886865542805,0.886256904295159,-0.0266769330387279,0.877506872665847,0.915720156527028,"Arhgap29"
"10128","ENSMUSG00000039834.17",0.831286407199406,0.00152739315535745,0.00495753741572464,0.232047388609787,0.366162487060826,0.489248594227337,"Zfp335"
"10129","ENSMUSG00000039835.16",-0.423090713881277,0.160115106521859,0.255593010515388,-0.0670300320840871,0.822736111188337,0.875938821696939,"Nhsl1"
"10130","ENSMUSG00000039838.11",1.11402543822621,3.58524023307865e-10,3.98089787721368e-09,1.06733076520318,5.49691671554272e-10,6.32179907335816e-09,"Slc45a1"
"10131","ENSMUSG00000039840.8",0.881679046313727,0.0136655834100174,0.0335185275719078,1.40668427386413,7.33607701127444e-05,0.000342636850371167,"Epg5"
"10132","ENSMUSG00000039841.14",-0.698075964415836,0.108882501270792,0.188287332638069,-0.858413302060054,0.044383295179769,0.0927922331726575,"Zfp800"
"10133","ENSMUSG00000039842.15",-1.29607967173514,3.42417397151861e-08,2.7973242979447e-07,-0.59697845923829,0.00804258739872094,0.0221309985279724,"Mcph1"
"10134","ENSMUSG00000039844.19",1.12481870974324,8.6330127316744e-15,1.72396938341019e-13,2.0469630137606,1.09204623882577e-45,3.51217397371124e-43,"Rapgef1"
"10135","ENSMUSG00000039849.5",0.41996940462017,0.0062143578186292,0.01692994613332,0.700606751906174,3.82487696446906e-06,2.28321864254793e-05,"Pcif1"
"10136","ENSMUSG00000039850.16",-0.160907784465247,0.50440527352839,0.617644611203156,0.810040405632238,0.000728982787327679,0.00268671340114415,"Endov"
"10137","ENSMUSG00000039851.11",-0.851868364641661,0.476124012509277,0.591869898780773,-1.19161998184857,0.299757735227417,0.421309424572388,"4932438H23Rik"
"10138","ENSMUSG00000039852.17",-0.307165242948598,0.174255246815487,0.272983010136858,-0.744040847369817,0.000937016375678915,0.00336875220809855,"Rere"
"10139","ENSMUSG00000039853.18",-0.926477544182057,0.359854912670088,0.478622960100707,-0.902216067194912,0.361484215126581,0.484941722041748,"Trim14"
"10140","ENSMUSG00000039860.19",-0.804902334341657,0.00197484532897985,0.00623327558038199,0.175198842424242,0.498499162165941,0.614765330698018,"Srrm3"
"10141","ENSMUSG00000039865.8",-1.34252307246247,0.376643191053152,0.495640683106067,-1.61746084457949,0.277799402110812,0.398134881005719,"Slc44a3"
"10142","ENSMUSG00000039873.4",-1.16033162095169,0.0498207234859882,0.09979387051411,0.200879700959359,0.732290144600314,0.807236496140286,"Neurl2"
"10143","ENSMUSG00000039878.13",4.31504558450247,0.00576049558167242,0.0158417949299758,-0.788573319603023,0.447780807121574,0.56827398796488,"Slc39a5"
"10144","ENSMUSG00000039879.9",0.696277616442443,0.0106852181107404,0.0271116150043035,1.28077345432076,1.87999472606075e-06,1.19666886521339e-05,"Heca"
"10145","ENSMUSG00000039883.5",-0.458939883273276,0.653063606624886,0.746149082994541,-0.76196223471067,0.441464411835205,0.5625165495074,"Lrrc17"
"10146","ENSMUSG00000039886.8",0.150176782752956,0.511916132043428,0.624815435839766,0.779842055889034,0.000490384836606536,0.00189138119601747,"Tmem120a"
"10147","ENSMUSG00000039887.11",0.405873430006334,0.170236142225513,0.268430153043016,0.49997863043877,0.078811212422239,0.147999093026479,"Alg14"
"10148","ENSMUSG00000039891.6",-1.02016606266369,0.301459555255105,0.41834644715644,-1.26267299545025,0.18091405309613,0.28635092569144,"Txlnb"
"10149","ENSMUSG00000039899.5",-0.552680991508465,0.122407485611747,0.206703576477021,0.244698411943003,0.472141849516352,0.590483311866133,"Fgl2"
"10150","ENSMUSG00000039901.10",0.652738491751026,0.011525591551176,0.0289117603059877,0.075349841226004,0.763098523096576,0.831201552311731,"Armh3"
"10151","ENSMUSG00000039903.17",-1.57968777966667,6.1123085528612e-05,0.000279289233277795,-0.269918823520959,0.475710569451569,0.59381221293655,"Eva1c"
"10152","ENSMUSG00000039904.9",-0.517892029670788,0.00609788715742791,0.0166618962688183,0.15993420974185,0.384799008074235,0.506689801466519,"Gpr37"
"10153","ENSMUSG00000039908.14",0.349656126783212,0.572568201205486,0.679549415026477,-0.322793919002171,0.591802264829207,0.694419709329131,"Slc26a11"
"10154","ENSMUSG00000039910.10",1.04335029901791,2.57161886683021e-06,1.54516280126947e-05,-0.426708093873582,0.037304809256121,0.0805502665822392,"Cited2"
"10155","ENSMUSG00000039911.13",0.611184423944103,0.283127292712072,0.399191626672643,0.542402875724261,0.327300009874641,0.450522884894273,"Spsb1"
"10156","ENSMUSG00000039913.12",1.27259664947606,3.03515524051997e-13,4.94581918837441e-12,-0.0294198179467798,0.857575727434716,0.902058654770095,"Pak7"
"10157","ENSMUSG00000039914.6",-0.249355109796475,0.495977831559399,0.610466475516011,-0.362025920662944,0.315874424904593,0.438782295775631,"Coq10a"
"10158","ENSMUSG00000039917.10",0.630862403856177,0.00301345610751178,0.00903691761212269,0.520326503609858,0.0130336251237594,0.0334358264439907,"Rhbdd2"
"10159","ENSMUSG00000039929.14",1.51456420113455,0.000656813905119622,0.00235078338708569,0.488458038377574,0.267186099121919,0.386617378569975,"Urb1"
"10160","ENSMUSG00000039934.12",-1.29613241728093,1.26036600549181e-10,1.5003265982257e-09,-1.85696656947298,1.9616753042787e-22,1.00171118880326e-20,"Gsap"
"10161","ENSMUSG00000039936.18",-0.230351764085681,0.624867609103664,0.723447834412553,0.784087905807489,0.0952327996727928,0.172306324871855,"Pik3cd"
"10162","ENSMUSG00000039942.15",2.07217934315856,0.0474597839714108,0.0958185858770818,-0.652760016989245,0.473514796767613,0.59183699831894,"Ptger4"
"10163","ENSMUSG00000039943.16",-0.759316321572158,0.214718479232748,0.321481473480459,-0.0561680897885126,0.926441901980578,0.950287206082585,"Plcb4"
"10164","ENSMUSG00000039952.15",1.31777843325248,1.29664853278896e-14,2.54226319819114e-13,1.87579472561983,2.80544115602765e-28,2.35914437028894e-26,"Dag1"
"10165","ENSMUSG00000039953.13",1.8055286042564,5.34612652657408e-27,4.08354964521483e-25,2.30794575182728,2.82951238581313e-43,7.41008872238948e-41,"Clstn1"
"10166","ENSMUSG00000039954.9",0.00874840537130743,0.974392109985819,0.984980388959176,-0.495428518904552,0.049422211613021,0.101468023663333,"Stk32a"
"10167","ENSMUSG00000039958.17",-2.16062864209815,0.000237420105427417,0.000946994206417627,-1.46494839414013,0.0107278974161582,0.0283622462406998,"Etfbkmt"
"10168","ENSMUSG00000039959.13",0.305551830586808,0.0437293977621564,0.0893698238323135,0.770381604286564,2.2698179226801e-07,1.69354099139486e-06,"Hip1"
"10169","ENSMUSG00000039960.5",0.802935462786159,1.99204625607332e-05,0.000100573373633534,0.45485639172527,0.0119577927373976,0.031098064471836,"Rhou"
"10170","ENSMUSG00000039962.3",-2.42561710467486,4.41277021596081e-07,3.02410854575677e-06,-1.99633674555325,2.43437268232492e-05,0.000125145597342626,"Olfr906"
"10171","ENSMUSG00000039963.19",0.511913032106646,0.210477390061452,0.316579546652982,0.755550689218975,0.0602246315129171,0.119333951352118,"Ccdc40"
"10172","ENSMUSG00000039967.14",1.0923627396658,7.18916654955126e-05,0.000322939968601749,0.181171810981739,0.506046808240241,0.621106727949926,"Zfp292"
"10173","ENSMUSG00000039968.9",-1.40594657991277,2.53539629684128e-07,1.80020481686927e-06,-0.820180488280708,0.0024461223838081,0.00783135095004717,"Rsbn1l"
"10174","ENSMUSG00000039976.4",1.33195934646551,5.69130269615282e-11,7.0542908063471e-10,2.40514333033883,2.37834640124074e-32,2.75948393845223e-30,"Tbc1d16"
"10175","ENSMUSG00000039977.16",-1.302014326064,0.105415840634588,0.183312767075817,-0.836512306424256,0.276752938115847,0.396920267684221,"Deup1"
"10176","ENSMUSG00000039981.6",-1.4270975480746,0.082130683745463,0.14961936742739,-1.57907504892821,0.0467250847904109,0.0968306866807386,"Zc3h12d"
"10177","ENSMUSG00000039982.8",1.32016485584822,7.39503197978444e-16,1.71602185130897e-14,0.460911792268114,0.00398257234852834,0.0120595500979883,"Dtx4"
"10178","ENSMUSG00000039983.13",-0.380064882210064,0.302542457179414,0.419458192371715,-0.0629413452459624,0.861570738911835,0.904755386706293,"Ccdc32"
"10179","ENSMUSG00000039985.14",-1.32788260949834,3.66237557286202e-05,0.000174340869908353,-0.312269563782735,0.32069035407075,0.443455953143622,"Sinhcaf"
"10180","ENSMUSG00000039987.15",-0.242582775583563,0.408467041242539,0.526250816666599,0.29674213216089,0.304432086492727,0.426474782942433,"Phtf2"
"10181","ENSMUSG00000039988.14",-0.151320539890156,0.706896678627043,0.791282280795686,-0.303060280342346,0.44961295336784,0.56996782111467,"Ankrd13c"
"10182","ENSMUSG00000039989.7",0.73902400377834,0.000522064806043796,0.00191180423979122,0.867168531760959,2.77927525351056e-05,0.000141448289692825,"Cbx4"
